demos, 50.0, 59.0, 34.0, 19.0, 28.0, 39.0, 42.0, 29.0, 17.0, 28.0, 28.0
0.01, 23.0, 39.0, 37.0, 17.0, 19.0, 43.0, 25.0, 13.0, 65.0, 27.0, 23.0, 38.0, 31.0, 52.0, 30.0, 37.0, 33.0, 15.0, 23.0, 10.0
0.05, 21.0, 19.0, 49.0, 27.0, 26.0, 15.0, 34.0, 38.0, 24.0, 20.0, 34.0, 37.0, 22.0, 48.0, 17.0, 23.0, 54.0, 25.0, 31.0, 25.0
0.1, 30.0, 24.0, 15.0, 43.0, 22.0, 23.0, 18.0, 19.0, 25.0, 28.0, 10.0, 15.0, 19.0, 39.0, 22.0, 17.0, 16.0, 32.0, 19.0, 28.0
0.15000000000000002, 19.0, 18.0, 36.0, 23.0, 30.0, 35.0, 18.0, 12.0, 9.0, 38.0, 13.0, 33.0, 13.0, 31.0, 27.0, 33.0, 17.0, 34.0, 32.0, 14.0
0.2, 27.0, 28.0, 10.0, 27.0, 14.0, 18.0, 27.0, 32.0, 24.0, 15.0, 9.0, 10.0, 16.0, 12.0, 29.0, 18.0, 13.0, 9.0, 27.0, 19.0
0.25, 10.0, 10.0, 45.0, 11.0, 9.0, 11.0, 12.0, 16.0, 9.0, 20.0, 19.0, 10.0, 19.0, 14.0, 23.0, 39.0, 15.0, 28.0, 13.0, 16.0
0.3, 19.0, 22.0, 28.0, 19.0, 14.0, 17.0, 14.0, 17.0, 13.0, 10.0, 9.0, 32.0, 14.0, 12.0, 11.0, 27.0, 14.0, 20.0, 12.0, 8.0
0.35000000000000003, 9.0, 19.0, 17.0, 16.0, 9.0, 19.0, 7.0, 9.0, 8.0, 14.0, 15.0, 21.0, 13.0, 16.0, 7.0, 13.0, 10.0, 6.0, 6.0, 12.0
0.4, 8.0, 11.0, 2.0, 16.0, 9.0, 11.0, 10.0, 9.0, 11.0, 10.0, 11.0, 11.0, 12.0, 5.0, 10.0, 7.0, 18.0, 5.0, 2.0, 14.0
0.45, 11.0, 5.0, 7.0, 21.0, 6.0, 5.0, 9.0, 11.0, 15.0, 20.0, 7.0, 7.0, 7.0, 9.0, 10.0, 9.0, 4.0, 3.0, 9.0, 8.0
0.5, 7.0, 5.0, 14.0, 4.0, 9.0, 5.0, 6.0, 3.0, 4.0, 1.0, 8.0, 8.0, 7.0, 10.0, 3.0, 2.0, 6.0, 5.0, 6.0, 4.0
0.55, 2.0, 4.0, 4.0, 7.0, 12.0, 11.0, 5.0, 11.0, 6.0, 5.0, 9.0, 6.0, 4.0, 4.0, 7.0, 6.0, 8.0, 5.0, 12.0, 12.0
0.6000000000000001, 0.0, 3.0, 10.0, 4.0, 7.0, 5.0, 14.0, 5.0, 12.0, 5.0, 7.0, 5.0, 4.0, 8.0, 7.0, 4.0, 10.0, 12.0, 7.0, 2.0
0.6500000000000001, 3.0, 6.0, 1.0, 1.0, 11.0, 3.0, 3.0, 3.0, 4.0, 11.0, 0.0, 12.0, 6.0, 4.0, 5.0, 9.0, 5.0, 5.0, 8.0, 9.0
0.7000000000000001, 1.0, 3.0, 0.0, 5.0, 2.0, 6.0, 3.0, 5.0, 13.0, 4.0, 5.0, 2.0, 1.0, 13.0, 4.0, 4.0, 3.0, 10.0, 5.0, 4.0
0.7500000000000001, 5.0, 3.0, 3.0, 2.0, 5.0, 3.0, 3.0, 1.0, 2.0, 3.0, 1.0, 1.0, 3.0, 2.0, 4.0, 6.0, 1.0, 3.0, 8.0, 1.0
0.8, 9.0, 1.0, 2.0, 1.0, 2.0, 4.0, 4.0, 4.0, 6.0, 2.0, 1.0, 3.0, 9.0, 3.0, 4.0, 3.0, 1.0, 12.0, 3.0, 3.0
0.8500000000000001, 2.0, 1.0, 7.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 6.0, 1.0, 0.0
0.9000000000000001, 1.0, 3.0, 1.0, 3.0, 2.0, 2.0, 3.0, 0.0, 5.0, 0.0, 5.0, 3.0, 2.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0
0.9500000000000001, 2.0, 3.0, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 4.0, 10.0, 0.0, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 0.0, 2.0
1.0, 6.0, 3.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 5.0, 1.0, 1.0, 0.0, 0.0
